scene,floor,question,choices,question_formatted,answer,label,source_image
00707-XVSZJAtHKdi,0,Is the refrigerator taller than the stove in the kitchen?,"['Yes', 'No', 'They are the same height', 'Cannot determine']",Is the refrigerator taller than the stove in the kitchen? A) Yes B) No C) They are the same height D) Cannot determine. Answer:,A,Comparison,00707-XVSZJAtHKdi_0.png
00675-c6TFyURFrL4,0,Is the computer closer to the chair than the painting on the wall?,"['Yes', 'No', 'They are the same distance', 'Not visible']",Is the computer closer to the chair than the painting on the wall? A) Yes B) No C) They are the same distance D) Not visible. Answer:,A,Relationship,00675-c6TFyURFrL4_1.png
00572-dNASL765WSN,0,Is the sofa larger than the table in the living room?,"['Yes', 'No', 'They are the same size', 'Cannot be determined']",Is the sofa larger than the table in the living room? A) Yes B) No C) They are the same size D) Cannot be determined. Answer:,B,Comparison,00572-dNASL765WSN_0.png
00696-DsEJeNPcZtE,0,Does the painting in the hallway have a similar height to the clock in the living room?,"['Yes', 'No', 'Cannot be determined', 'They are identical']",Does the painting in the hallway have a similar height to the clock in the living room? A) Yes B) No C) Cannot be determined D) They are identical. Answer:,B,Comparison,00696-DsEJeNPcZtE_1.png
00479-p4ZPcGtk6Ex,0,Is the door closer than the window in the hallway?,"['Yes', 'No', 'Both are equidistant', 'Cannot be determined']",Is the door closer than the window in the hallway? A) Yes B) No C) Both are equidistant D) Cannot be determined. Answer:,A,Comparison,00479-p4ZPcGtk6Ex_1.png
00711-tTcuEfoAQXv,0,Is the window in the basement bigger than the window in the living room?,"['Yes', 'No', 'They are the same size', 'Not visible']",Is the window in the basement bigger than the window in the living room? A) Yes B) No C) They are the same size D) Not visible. Answer:,B,Comparison,00711-tTcuEfoAQXv_0.png
00660-Pmv1pdeirDT,0,Is the plant closer to the sofa than the dining table in the living room?,"['Yes', 'No', 'Equally close', 'Cannot determine']",Is the plant closer to the sofa than the dining table in the living room? A) Yes B) No C) Equally close D) Cannot determine. Answer:,A,Relationship,00660-Pmv1pdeirDT_1.png
00230-TNx8nti6GNi,0,Does the curtain share the same color as the sofa in the living room?,"['Yes', 'No', 'Partially', ""Can't tell""]",Does the curtain share the same color as the sofa in the living room? A) Yes B) No C) Partially D) Can't tell. Answer:,A,Comparison,00230-TNx8nti6GNi_0.png
00614-ki6Cu76pWzF,0,Is the sofa closer to the fireplace in the living room or farther from it?,"['Closer', 'Farther', 'Same distance', 'Not visible']",Is the sofa closer to the fireplace in the living room or farther from it? A) Closer B) Farther C) Same distance D) Not visible. Answer:,A,Relationship,00614-ki6Cu76pWzF_1.png
007561K7P6ZQS4VM,0,Does the window have a shutter in the room?,"['Yes', 'No', 'Only partially', 'It is unclear']",Does the window have a shutter in the room? A) Yes B) No C) Only partially D) It is unclear. Answer:,A,Relationship,007561K7P6ZQS4VM_0.png
00281-mj5sKX44BmS,0,Does the dresser have more books on it in the room?,"['Yes', 'No', 'The dresser has no books', 'There is an equal number']",Does the dresser have more books on it in the room? A) Yes B) No C) The dresser has no books D) There is an equal number. Answer:,A,Attribute,00281-mj5sKX44BmS_1.png
00523-PK83UqrXjd3,0,Does the window in the house appear closer to the radiator in the bedroom or the hallway?,"['Bedroom', 'Hallway', 'Both are equidistant', 'None']",Does the window in the house appear closer to the radiator in the bedroom or the hallway? A) Bedroom B) Hallway C) Both are equidistant D) None. Answer:,A,Relationship,00523-PK83UqrXjd3_0.png
00493-pUneSGJDrvY,0,Is the door closer to the window in the lower-left room compared to the lower-right room?,"['Yes', 'No', 'Same distance', 'Not visible enough to compare']",Is the door closer to the window in the lower-left room compared to the lower-right room? A) Yes B) No C) Same distance D) Not visible enough to compare. Answer:,B,Comparison,00493-pUneSGJDrvY_0.png
00747-ZKqtodH1qpa,0,Is the texture of the stairs similar to the shelf in the house?,"['Yes', 'No', 'They have the same color but different textures', 'They are identical']",Is the texture of the stairs similar to the shelf in the house? A) Yes B) No C) They have the same color but different textures D) They are identical. Answer:,B,Comparison,00747-ZKqtodH1qpa_1.png
00718-ASKXmHbw68X,0,Is the toilet closer to the sink than the shower in the bathroom?,"['Yes', 'No', 'They are equidistant', 'Cannot be determined']",Is the toilet closer to the sink than the shower in the bathroom? A) Yes B) No C) They are equidistant D) Cannot be determined. Answer:,A,Relationship,00718-ASKXmHbw68X_0.png
00009-vLpv2VX547B,0,Is the computer in the living room smaller than the mirror in the bathroom?,"['Yes', 'No', 'They are the same size', 'Cannot determine']",Is the computer in the living room smaller than the mirror in the bathroom? A) Yes B) No C) They are the same size D) Cannot determine. Answer:,A,Comparison,00009-vLpv2VX547B_1.png
00617-AENiMBDjVFb,0,Is the bed located closer to the ceiling fan in the room with the red bedspread or the room with the gray bedspread?,"['Red bedspread', 'Gray bedspread', 'Both are equal', 'Cannot determine']",Is the bed located closer to the ceiling fan in the room with the red bedspread or the room with the gray bedspread? A) Red bedspread B) Gray bedspread C) Both are equal D) Cannot determine. Answer:,A,Comparison,00617-AENiMBDjVFb_0.png
00677-CnU5RD6PB3E,0,Is the microwave placed above the refrigerator in this kitchen?,"['Yes', 'No', 'They are side by side', 'They are not in the same room']",Is the microwave placed above the refrigerator in this kitchen? A) Yes B) No C) They are side by side D) They are not in the same room. Answer:,A,Relationship,00677-CnU5RD6PB3E_1.png
00378-DqJKU7YU7dA,0,Is the ceiling fan in the living room centered over the sofa?,"['Yes', 'No', 'Partially', 'Not visible']",Is the ceiling fan in the living room centered over the sofa? A) Yes B) No C) Partially D) Not visible. Answer:,A,Attribute,00378-DqJKU7YU7dA_0.png
00435-rmDFTEWfNcz,0,Is the trash can closer to the washing machine than the dryer?,"['Yes', 'No', 'They are equidistant', 'Cannot be determined']",Is the trash can closer to the washing machine than the dryer? A) Yes B) No C) They are equidistant D) Cannot be determined. Answer:,B,Relationship,00435-rmDFTEWfNcz_0.png
00752-vKuDtqxh7YQ,0,Is the couch larger than the chair in the living room?,"['Yes', 'No', 'They are the same size', 'Cannot be determined']",Is the couch larger than the chair in the living room? A) Yes B) No C) They are the same size D) Cannot be determined. Answer:,A,Comparison,00752-vKuDtqxh7YQ_1.png
00094-WT4QWwXrMzs,0,Is the white door larger than the wooden door?,"['Yes', 'No', 'They are the same size', 'Unable to determine']",Is the white door larger than the wooden door? A) Yes B) No C) They are the same size D) Unable to determine. Answer:,B,Comparison,00094-WT4QWwXrMzs_0.png
00213-mkvHBa3mEEk,0,Is the wall closer to the door in the room with wood paneling or in the room with the gray door?,"['Room with wood paneling', 'Room with gray door', 'Equidistant', 'Cannot be determined']",Is the wall closer to the door in the room with wood paneling or in the room with the gray door? A) Room with wood paneling B) Room with gray door C) Equidistant D) Cannot be determined. Answer:,B,Relationship,00213-mkvHBa3mEEk_1.png
00166-RaYrxWt5pR1,0,Is the bed in the bedroom larger than the sofa in the living room?,"['Yes', 'No', 'They are the same size', 'Cannot determine']",Is the bed in the bedroom larger than the sofa in the living room? A) Yes B) No C) They are the same size D) Cannot determine. Answer:,A,Comparison,00166-RaYrxWt5pR1_1.png
00040-ZB8o8rMmPdB,0,Is the fireplace closer to the television than the doorway in the living room?,"['Yes', 'No', 'They are equidistant', 'Cannot determine']",Is the fireplace closer to the television than the doorway in the living room? A) Yes B) No C) They are equidistant D) Cannot determine. Answer:,A,Relationship,00040-ZB8o8rMmPdB_1.png
00791-JPMDv7zL4bF,0,Does the wall share the same color as the floor in the rooms?,"['Yes, in all rooms', 'Yes, in some rooms', 'No, in all rooms', 'Cannot determine']","Does the wall share the same color as the floor in the rooms? A) Yes, in all rooms B) Yes, in some rooms C) No, in all rooms D) Cannot determine. Answer:",C,Comparison,00791-JPMDv7zL4bF_1.png
00790-qQgcM8T4hiD,0,Is the door closer than the railing to the entrance in the hallway?,"['Yes', 'No', 'They are at the same distance', 'Cannot determine']",Is the door closer than the railing to the entrance in the hallway? A) Yes B) No C) They are at the same distance D) Cannot determine. Answer:,A,Relationship,00790-qQgcM8T4hiD_0.png
00576-adgwjGh4NQK,0,Is the ceiling fan in the bedroom closer to the bed compared to the computer desk being closer to the chairs in the office?,"['Yes', 'No', 'Both are equally close', 'Cannot determine']",Is the ceiling fan in the bedroom closer to the bed compared to the computer desk being closer to the chairs in the office? A) Yes B) No C) Both are equally close D) Cannot determine. Answer:,A,Relationship,00576-adgwjGh4NQK_0.png
00285-QKGMrurUVbk,0,Is the stove in the kitchen bigger than the sink in the kitchen?,"['Yes', 'No', 'They are the same size', 'Cannot be determined']",Is the stove in the kitchen bigger than the sink in the kitchen? A) Yes B) No C) They are the same size D) Cannot be determined. Answer:,A,Comparison,00285-QKGMrurUVbk_1.png
00547-9h5JJxM6E5S,0,Is the lamp brighter than the ceiling light in the house?,"['Yes', 'No', 'Both are equally bright', 'Cannot determine']",Is the lamp brighter than the ceiling light in the house? A) Yes B) No C) Both are equally bright D) Cannot determine. Answer:,D,Comparison,00547-9h5JJxM6E5S_0.png
00471-f93a9wrxRjG,0,Is the radiator positioned directly below the window in the room?,"['Yes', 'No', 'There is no radiator', 'There is no window']",Is the radiator positioned directly below the window in the room? A) Yes B) No C) There is no radiator D) There is no window. Answer:,A,Relationship,00471-f93a9wrxRjG_1.png
00716-VaEwVD182FS,0,Does the lamp share the same color as the curtain in the room?,"['Yes', 'No', 'Partially', 'Cannot be determined']",Does the lamp share the same color as the curtain in the room? A) Yes B) No C) Partially D) Cannot be determined. Answer:,B,Comparison,00716-VaEwVD182FS_0.png
00533-wDDRygUCLMm,0,Is the door closer to the closet than to the chairs in the room?,"['Yes', 'No', 'Same distance', 'Cannot determine']",Is the door closer to the closet than to the chairs in the room? A) Yes B) No C) Same distance D) Cannot determine. Answer:,A,Relationship,00533-wDDRygUCLMm_0.png
00033-oPj9qMxrDEa,0,Is the desk larger than the chair in the room?,"['Yes', 'No', 'They are the same size', 'Both are not visible']",Is the desk larger than the chair in the room? A) Yes B) No C) They are the same size D) Both are not visible. Answer:,A,Comparison,00033-oPj9qMxrDEa_0.png
00843-DYehNKdT76V,0,Is the window closer to the bed in the bedroom upstairs than in the bedroom downstairs?,"['Yes', 'No', 'They are the same distance', 'Cannot determine']",Is the window closer to the bed in the bedroom upstairs than in the bedroom downstairs? A) Yes B) No C) They are the same distance D) Cannot determine. Answer:,A,Relationship,00843-DYehNKdT76V_0.png
00433-uzH9yHazm9t,0,Are the curtains longer than the sofa in the room with the windows?,"['Yes', 'No', 'They are the same length', 'Cannot determine']",Are the curtains longer than the sofa in the room with the windows? A) Yes B) No C) They are the same length D) Cannot determine. Answer:,B,Comparison,00433-uzH9yHazm9t_0.png
00668-6YtDG3FhNvx,0,Is the bed longer than one stool in the house?,"['Yes', 'No', 'They are the same length', ""Can't be determined""]",Is the bed longer than one stool in the house? A) Yes B) No C) They are the same length D) Can't be determined. Answer:,A,Comparison,00668-6YtDG3FhNvx_1.png
00548-otTm4oTrHvc,0,Does the sofa share the same color as the painting in the living room?,"['Yes', 'No', 'Only partially', 'Not visible']",Does the sofa share the same color as the painting in the living room? A) Yes B) No C) Only partially D) Not visible. Answer:,B,Comparison,00548-otTm4oTrHvc_0.png
00013-sfbj7jspYWj,0,Does the sofa appear closer to the window than the chair in the living room?,"['Yes', 'No', 'They are at the same distance', 'The distance cannot be determined']",Does the sofa appear closer to the window than the chair in the living room? A) Yes B) No C) They are at the same distance D) The distance cannot be determined. Answer:,A,Relationship,00013-sfbj7jspYWj_1.png
00223-wQN24R38a9N,0,Do the cabinets in the kitchen have the same color as the cabinets in the bathroom?,"['Yes', 'No', 'The cabinets in the kitchen are darker', 'The cabinets in the bathroom are darker']",Do the cabinets in the kitchen have the same color as the cabinets in the bathroom? A) Yes B) No C) The cabinets in the kitchen are darker D) The cabinets in the bathroom are darker. Answer:,A,Comparison,00223-wQN24R38a9N_1.png
00690-p6RF8AUer2e,0,Is the ceiling fan higher than the floor lamp in the bedroom?,"['Yes', 'No', 'They are at the same height', 'The floor lamp is higher']",Is the ceiling fan higher than the floor lamp in the bedroom? A) Yes B) No C) They are at the same height D) The floor lamp is higher. Answer:,A,Comparison,00690-p6RF8AUer2e_1.png
